stock,Brood.Year,X0.1,X0.2,X0.3,X0.4,X0.5,X1.1,X1.2,X1.3,X1.4,X1.5,X2.1,X2.2,X2.3,X2.4,X3.1,X3.2,X3.3,X3.4,Escapement,Recruits,R.S
Chilko,2001,0,0,0,0,NA,176,1001606,89122,0,0,0,67732,0,NA,NA,0,NA,NA,331244,1158636,3.4978324135682457
Chilko,2002,0,0,0,0,NA,4514,1119367,106118,0,0,0,8734,554,NA,NA,0,NA,NA,215050,1239287,5.762785398744478
Chilko,2003,0,0,0,0,NA,557,321849,29357,0,0,0,30465,2432,NA,NA,0,NA,NA,334896,384660,1.1485953848358894
Chilko,2004,0,0,0,0,NA,854,388845,35584,0,0,0,2432,0,NA,NA,0,NA,NA,49193,427715,8.69463134998882
Chilko,2005,0,0,0,0,NA,720,262920,27406,0,0,216,46387,0,NA,NA,0,NA,NA,285065,337649,1.1844631926051954
Chilko,2006,0,0,0,0,NA,5283,4462878,405912,0,0,369,119441,0,NA,NA,0,NA,NA,261918,4993883,19.066589543292174
Chilko,2007,0,0,0,0,NA,2996,1164212,20850,0,0,537,32863,0,NA,NA,0,NA,NA,156518,1221458,7.803945872040276
Chilko,2008,0,0,0,0,NA,2364,496271,59565,0,0,0,15361,0,NA,NA,0,NA,NA,68731,573561,8.345011712327771
Chilko,2009,0,0,0,0,NA,1271,1628663,221342,0,0,0,0,2699,NA,NA,0,NA,NA,127367,1853975,14.556164469603587
Chilko,2010,0,0,0,0,NA,44119,2637175,111174,629,0,1164,6829,0,NA,NA,0,NA,NA,1181540,2801090,2.370711105844914
Chilko,2011,0,0,0,0,NA,3493,878488,87631,0,0,0,2504,0,NA,NA,0,NA,NA,457653,972116,2.1241333499398016
Chilko,2012,0,0,0,0,NA,2479,195956,34088,0,0,0,0,0,NA,NA,0,NA,NA,90759,232523,2.56198283365837
Chilko,2013,0,0,0,0,NA,905,426237,51474,0,0,0,0,0,NA,NA,0,NA,NA,624483,478616,0.7664195822784607
Chilko,2014,0,0,0,0,NA,2932,1555820,84808,0,0,0,1422,149,NA,NA,0,NA,NA,669181,1645131,2.4584245518028753
Chilko,2015,0,0,0,0,NA,1480,164957,46657,0,0,104,1076,0,NA,NA,0,NA,NA,429012,214274,0.4994592225858484
Chilko,2016,0,0,0,0,NA,157,25994,8291,0,NA,0,4608,0,NA,NA,0,NA,NA,66013,NA,NA
Chilko,2017,0,0,0,0,NA,1149,1106873,40082,NA,NA,254,0,NA,NA,NA,NA,NA,NA,212956,NA,NA
Chilko,2018,0,0,0,NA,NA,19531,1567086,96320,NA,NA,0,32680,NA,NA,NA,NA,NA,NA,388737,NA,NA
Chilko,2019,0,0,NA,NA,NA,83,447000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74636,NA,NA
Chilko,2020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27054,NA,NA
Chilko,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539551,NA,NA
